año_ocu,color_veh,depto_ocu,día_ocu,día_sem_ocu,fall_les,g_hora_5,hora_ocu,mes_ocu,modelo_veh,tipo_eve,tipo_veh
2016,4,1,7,5,2,1,11,10,9999,5,1
2016,4,16,7,5,2,2,15,10,9999,5,4
2016,99,1,7,5,1,3,19,10,9999,5,99
2016,99,5,7,5,1,3,18,10,9999,5,99
2016,99,4,7,5,1,3,18,10,9999,5,3
2016,99,1,7,5,2,3,19,10,9999,5,99
2016,99,11,7,5,2,2,15,10,9999,5,99
2016,99,4,7,5,1,1,0,10,9999,5,3
2016,5,1,7,5,2,3,21,10,9999,5,4
2016,99,5,7,5,1,3,21,10,9999,5,99
2016,99,1,7,5,2,3,21,10,9999,5,99
2016,99,1,7,5,2,3,18,10,9999,5,99
2016,99,1,8,6,1,1,0,10,9999,5,99
2016,99,1,8,6,1,1,11,10,9999,5,99
2016,11,1,8,6,2,1,3,10,1995,5,1
2016,99,20,8,6,2,1,0,10,9999,5,6
2016,99,20,8,6,2,1,1,10,9999,5,99
2016,4,13,8,6,2,1,11,10,2003,5,1
2016,4,13,8,6,2,1,11,10,2003,5,1
2016,4,13,8,6,2,1,11,10,2003,5,1
2016,99,16,8,6,1,1,1,10,9999,5,99
2016,4,16,8,6,2,1,7,10,9999,5,3
2016,99,4,8,6,2,1,0,10,9999,5,99
2016,5,4,8,6,2,2,12,10,9999,5,3
2016,2,1,9,7,1,2,14,10,1993,5,9
2016,2,14,9,7,1,2,16,10,2013,5,5
2016,99,11,9,7,2,1,0,10,9999,5,99
2016,99,1,10,1,1,1,2,10,9999,5,99
2016,99,1,10,1,2,1,0,10,2013,5,1
2016,99,1,10,1,2,1,2,10,9999,5,99
2016,3,1,10,1,2,2,14,10,2016,5,4
2016,3,9,10,1,2,2,13,10,9999,5,4
2016,99,18,10,1,2,3,19,10,9999,5,99
2016,1,17,10,1,2,1,10,10,2012,5,4
2016,6,4,10,1,2,1,8,10,9999,5,1
2016,99,3,10,1,2,3,19,10,9999,5,99
2016,11,1,11,2,2,3,19,10,9999,5,2
2016,99,1,11,2,2,3,20,10,9999,5,1
2016,99,1,11,2,1,3,20,10,9999,5,3
2016,99,19,11,2,2,2,16,10,9999,5,4
2016,3,11,11,2,2,3,23,10,2014,5,4
2016,99,2,11,2,1,3,20,10,9999,5,1
2016,99,4,11,2,2,1,8,10,9999,5,99
2016,99,1,12,3,1,2,14,10,9999,5,99
2016,6,1,12,3,2,1,7,10,2002,5,1
2016,1,1,12,3,2,2,17,10,9999,5,3
2016,7,11,12,3,2,2,16,10,9999,5,12
2016,99,13,12,3,1,2,13,10,9999,5,99
2016,99,14,12,3,1,1,5,10,9999,5,99
2016,2,11,13,4,1,2,17,10,9999,5,6
2016,1,12,13,4,1,3,21,10,9999,5,3
2016,1,1,14,5,2,1,10,10,2005,5,1
2016,5,1,15,6,2,2,13,10,2012,5,4
2016,5,1,15,6,2,2,15,10,2014,5,4
2016,5,1,15,6,2,2,15,10,2014,5,4
2016,5,1,15,6,2,2,16,10,9999,5,2
2016,5,1,15,6,2,2,16,10,9999,5,2
2016,5,1,15,6,1,3,21,10,2013,5,4
2016,99,20,15,6,2,3,19,10,9999,5,99
2016,99,6,15,6,2,2,17,10,9999,5,1
2016,5,6,15,6,2,3,20,10,1982,5,3
2016,99,14,15,6,2,2,17,10,9999,5,1
2016,99,14,15,6,2,2,16,10,9999,5,4
2016,4,7,15,6,2,1,8,10,9999,5,1
2016,4,7,15,6,2,1,8,10,9999,5,1
2016,3,1,16,7,2,2,17,10,9999,5,4
2016,3,1,16,7,2,2,17,10,2014,5,4
2016,3,1,16,7,2,2,17,10,2014,5,4
2016,1,21,16,7,2,2,15,10,1990,5,3
2016,99,5,16,7,1,3,22,10,9999,5,3
2016,3,6,16,7,2,1,3,10,9999,5,4
2016,5,12,16,7,1,1,8,10,9999,5,3
2016,3,16,16,7,2,1,10,10,9999,5,11
2016,4,3,16,7,2,3,20,10,2013,5,1
2016,5,1,17,1,1,2,17,10,9999,5,4
2016,2,12,17,1,1,1,9,10,9999,5,3
2016,99,18,17,1,2,3,19,10,9999,5,4
2016,2,7,17,1,2,2,16,10,9999,5,5
2016,2,7,17,1,2,2,16,10,9999,5,5
2016,4,3,17,1,2,1,9,10,2001,5,1
2016,5,17,17,1,2,3,22,10,9999,5,4
2016,5,1,18,2,2,2,14,10,2012,5,1
2016,14,1,18,2,2,1,2,10,9999,5,4
2016,5,1,18,2,2,1,11,10,9999,5,1
2016,1,12,18,2,2,2,14,10,9999,5,3
2016,1,1,18,2,2,3,18,10,2012,5,4
2016,99,17,18,2,2,3,22,10,9999,5,1
2016,6,1,19,3,2,2,16,10,9999,5,4
2016,17,1,19,3,2,2,15,10,9999,5,7
2016,2,5,20,4,2,2,12,10,9999,5,6
2016,5,1,20,4,2,2,15,10,9999,5,4
2016,9,1,20,4,2,2,17,10,9999,5,1
2016,1,14,20,4,2,2,17,10,9999,5,3
2016,5,7,20,4,2,1,8,10,2012,5,4
2016,11,3,20,4,2,2,17,10,2000,5,1
2016,7,1,20,4,2,3,21,10,2002,5,1
2016,5,1,21,5,2,2,17,10,9999,5,1
2016,5,1,21,5,2,2,14,10,2007,5,4
2016,4,1,21,5,2,2,17,10,2014,5,4
2016,99,1,21,5,1,3,19,10,9999,5,99
2016,99,1,21,5,1,1,1,10,9999,5,99
2016,99,1,21,5,1,1,1,10,9999,5,99
2016,99,1,21,5,2,2,13,10,9999,5,4
2016,99,22,21,5,1,2,13,10,9999,5,99
2016,99,22,21,5,1,2,13,10,9999,5,1
2016,2,10,21,5,2,1,0,10,9999,5,3
2016,2,10,21,5,2,1,0,10,9999,5,3
2016,2,10,21,5,2,1,0,10,9999,5,3
2016,2,10,21,5,2,1,0,10,9999,5,3
2016,1,2,21,5,1,1,10,10,9999,5,1
2016,99,18,21,5,2,1,11,10,9999,5,4
2016,99,18,21,5,1,1,0,10,9999,5,6
2016,1,17,21,5,1,3,21,10,9999,5,4
2016,1,17,21,5,2,3,21,10,9999,5,4
2016,1,6,22,6,2,3,19,10,1990,5,12
2016,99,19,22,6,1,1,5,10,9999,5,99
2016,99,19,22,6,2,1,7,10,9999,5,99
2016,99,4,22,6,2,2,14,10,9999,5,4
2016,1,12,22,6,2,1,11,10,2003,5,1
2016,1,12,22,6,1,1,11,10,2003,5,1
2016,99,12,22,6,1,3,20,10,9999,5,99
2016,1,10,22,6,2,3,20,10,9999,5,4
2016,5,10,22,6,2,3,18,10,9999,5,1
2016,5,1,22,6,2,3,20,10,2007,5,4
2016,99,4,22,6,2,3,23,10,9999,5,99
2016,99,1,22,6,2,3,21,10,9999,5,99
2016,5,1,23,7,1,3,19,10,2006,5,1
2016,6,1,23,7,2,2,12,10,1999,5,1
2016,5,1,23,7,2,2,17,10,9999,5,4
2016,99,10,23,7,1,1,9,10,9999,5,99
2016,14,9,23,7,2,3,21,10,9999,5,99
2016,14,9,23,7,2,3,21,10,9999,5,99
2016,14,9,23,7,2,3,21,10,9999,5,99
2016,14,9,23,7,2,3,21,10,9999,5,99
2016,10,12,23,7,2,2,16,10,9999,5,1
2016,10,12,23,7,2,2,16,10,9999,5,1
2016,5,14,23,7,2,3,18,10,9999,5,4
2016,1,4,23,7,2,2,16,10,9999,5,1
2016,1,4,23,7,2,2,16,10,9999,5,1
2016,1,4,23,7,2,2,16,10,9999,5,1
2016,99,1,24,1,2,2,12,10,9999,5,4
2016,7,11,24,1,1,2,15,10,9999,5,6
2016,99,7,24,1,2,1,5,10,9999,5,99
2016,99,1,24,1,1,3,21,10,9999,5,99
2016,99,4,24,1,2,1,6,10,9999,5,99
2016,99,5,24,1,2,1,7,10,9999,5,4
2016,99,7,24,1,2,1,5,10,9999,5,4
2016,99,1,25,2,2,3,18,10,9999,5,99
2016,99,1,25,2,1,1,9,10,9999,5,5
2016,99,22,25,2,2,2,16,10,9999,5,4
2016,99,19,25,2,2,2,15,10,9999,5,99
2016,99,2,25,2,2,1,9,10,2011,5,1
2016,4,1,26,3,1,1,9,10,2006,5,99
2016,1,1,26,3,2,3,22,10,1986,5,3
2016,3,12,26,3,2,2,15,10,1991,5,1
2016,7,7,26,3,2,2,17,10,2009,5,3
2016,99,7,26,3,2,3,18,10,9999,5,99
2016,2,1,26,3,2,1,9,10,2011,5,1
2016,2,1,27,4,2,1,9,10,2011,5,1
2016,99,1,27,4,2,2,14,10,9999,5,4
2016,7,5,27,4,2,1,6,10,9999,5,5
2016,99,9,27,4,2,3,23,10,9999,5,4
2016,99,2,27,4,2,3,23,10,9999,5,99
2016,99,17,27,4,2,3,20,10,9999,5,4
2016,99,17,27,4,2,3,20,10,9999,5,4
2016,2,7,27,4,2,1,0,10,9999,5,6
2016,2,7,27,4,2,1,0,10,9999,5,6
2016,2,7,27,4,2,1,0,10,9999,5,6
2016,99,4,27,4,1,3,21,10,9999,5,99
2016,3,1,28,5,2,2,13,10,2014,5,4
2016,5,1,28,5,2,2,16,10,2011,5,1
2016,2,22,28,5,2,3,18,10,9999,5,9
2016,99,20,28,5,1,1,10,10,9999,5,3
2016,2,5,28,5,2,3,18,10,9999,5,1
2016,2,5,28,5,2,3,18,10,9999,5,1
2016,4,9,28,5,2,2,16,10,9999,5,1
2016,99,2,28,5,2,1,0,10,9999,5,1
2016,99,7,28,5,2,3,19,10,9999,5,1
2016,99,7,28,5,2,3,19,10,9999,5,1
2016,99,7,28,5,2,3,19,10,9999,5,1
2016,5,1,29,6,1,3,19,10,9999,5,4
2016,4,1,29,6,2,2,12,10,9999,5,1
2016,99,1,29,6,1,2,17,10,9999,5,1
2016,99,5,29,6,1,3,21,10,9999,5,1
2016,3,10,29,6,2,2,13,10,1985,5,3
2016,99,12,29,6,2,3,19,10,9999,5,1
2016,99,8,29,6,1,3,20,10,9999,5,1
2016,4,2,29,6,2,2,16,10,2009,5,3
2016,99,18,29,6,1,1,2,10,9999,5,4
2016,99,1,30,7,2,1,7,10,9999,5,6
2016,99,1,30,7,1,1,7,10,9999,5,6
2016,99,1,30,7,2,3,18,10,9999,5,99
2016,99,1,30,7,2,3,18,10,9999,5,99
2016,15,21,30,7,1,1,0,10,9999,5,1
2016,99,19,30,7,2,3,23,10,9999,5,4
2016,8,9,30,7,2,1,11,10,9999,5,3
2016,8,9,30,7,2,1,11,10,9999,5,3
2016,1,17,30,7,1,2,14,10,9999,5,1
2016,7,17,30,7,1,2,13,10,9999,5,2
2016,99,1,31,1,2,3,18,10,9999,5,1
2016,4,1,31,1,2,2,15,10,1998,5,2
2016,4,9,31,1,2,2,15,10,2001,5,2
2016,99,4,31,1,2,1,7,10,9999,5,1
2016,99,1,1,2,2,1,0,11,9999,5,4
2016,2,1,1,2,2,1,9,11,2015,5,1
2016,2,1,1,2,1,3,18,11,9999,5,1
2016,99,1,1,2,2,3,18,11,9999,5,4
2016,99,1,1,2,2,3,19,11,9999,5,4
2016,99,1,1,2,1,3,19,11,9999,5,4
2016,5,21,1,2,2,1,10,11,9999,5,4
2016,14,5,1,2,2,1,1,11,2001,5,5
2016,14,5,1,2,2,1,1,11,2001,5,5
2016,3,11,1,2,2,2,17,11,9999,5,3
2016,7,9,1,2,2,3,19,11,9999,5,3
2016,99,2,1,2,2,3,19,11,9999,5,3
2016,99,7,1,2,2,2,17,11,1989,5,3
2016,99,7,1,2,2,2,17,11,1989,5,3
2016,99,1,2,3,1,1,2,11,9999,5,99
2016,11,1,2,3,2,2,13,11,2004,5,1
2016,9,9,2,3,2,3,19,11,1990,5,3
2016,1,19,2,3,2,3,22,11,9999,5,4
2016,2,1,3,4,2,2,14,11,2006,5,1
2016,99,1,3,4,2,3,18,11,9999,5,1
2016,17,12,3,4,2,2,14,11,2015,5,4
2016,99,13,3,4,1,3,21,11,9999,5,99
2016,2,18,3,4,1,2,14,11,9999,5,3
2016,5,4,3,4,2,2,16,11,9999,5,4
2016,99,1,4,5,2,1,9,11,9999,5,99
2016,5,11,4,5,2,2,14,11,2014,5,4
2016,2,9,4,5,1,3,18,11,9999,5,99
2016,99,4,4,5,2,3,19,11,9999,5,1
2016,99,1,5,6,2,1,2,11,9999,5,2
2016,2,1,5,6,2,2,17,11,9999,5,5
2016,99,13,5,6,1,3,22,11,9999,5,99
2016,99,16,5,6,1,1,1,11,9999,5,14
2016,99,14,5,6,2,3,22,11,9999,5,99
2016,99,1,7,1,2,1,4,11,9999,5,99
2016,99,1,7,1,1,1,6,11,9999,5,99
2016,3,1,7,1,2,2,15,11,2016,5,4
2016,3,1,7,1,2,2,15,11,2016,5,4
2016,3,20,7,1,2,3,18,11,2015,5,4
2016,3,20,7,1,2,3,18,11,2015,5,4
2016,1,16,7,1,2,2,15,11,9999,5,4
2016,99,7,7,1,2,3,20,11,9999,5,14
2016,3,1,8,2,2,1,9,11,9999,5,12
2016,10,1,8,2,2,2,15,11,9999,5,1
2016,4,3,8,2,2,2,16,11,9999,5,1
2016,3,1,8,2,2,2,15,11,1990,5,5
2016,1,9,8,2,2,3,20,11,9999,5,4
2016,7,3,8,2,1,3,22,11,2000,5,12
2016,5,1,9,3,2,3,20,11,2012,5,4
2016,5,1,9,3,2,1,11,11,2014,5,4
2016,99,5,9,3,1,2,17,11,9999,5,99
2016,5,8,9,3,2,1,9,11,9999,5,4
2016,2,16,9,3,2,2,12,11,2001,5,5
2016,99,1,10,4,2,2,14,11,9999,5,12
2016,5,1,10,4,2,3,19,11,2013,5,4
2016,99,1,10,4,2,1,8,11,9999,5,99
2016,99,21,10,4,1,1,5,11,9999,5,99
2016,99,4,10,4,1,3,19,11,9999,5,12
2016,1,1,11,5,1,1,1,11,9999,5,5
2016,99,1,11,5,1,1,11,11,9999,5,5
2016,17,9,11,5,2,3,18,11,1989,5,7
2016,99,8,11,5,1,3,20,11,9999,5,3
2016,3,2,11,5,2,3,21,11,9999,5,1
2016,6,14,11,5,2,2,17,11,9999,5,2
2016,99,14,11,5,1,3,19,11,9999,5,3
2016,14,3,11,5,2,3,18,11,1983,5,99
2016,3,1,12,6,2,3,18,11,9999,5,4
2016,99,1,12,6,2,1,6,11,9999,5,1
2016,99,1,12,6,2,3,19,11,9999,5,1
2016,1,11,12,6,2,3,18,11,9999,5,14
2016,5,9,12,6,2,3,18,11,9999,5,4
2016,14,18,12,6,2,2,12,11,9999,5,3
2016,2,3,12,6,2,3,20,11,9999,5,4
2016,2,3,12,6,2,3,20,11,9999,5,4
2016,2,3,12,6,2,3,20,11,9999,5,4
2016,5,4,13,7,2,1,1,11,2015,5,4
2016,2,7,13,7,2,1,10,11,1985,5,5
2016,5,22,13,7,2,1,0,11,9999,5,4
2016,99,19,13,7,2,3,19,11,1985,5,1
2016,99,1,14,1,2,3,22,11,9999,5,1
2016,99,1,14,1,2,1,7,11,9999,5,4
2016,4,1,14,1,2,1,8,11,1997,5,1
2016,1,1,14,1,2,3,20,11,1995,5,12
2016,99,1,14,1,2,1,8,11,9999,5,4
2016,99,20,14,1,1,2,16,11,9999,5,5
2016,99,19,14,1,1,1,5,11,9999,5,1
2016,99,12,14,1,2,2,13,11,1997,5,1
2016,1,7,14,1,2,1,10,11,9999,5,14
2016,99,4,14,1,2,3,22,11,9999,5,1
2016,3,4,14,1,2,2,17,11,9999,5,1
2016,3,4,14,1,2,2,17,11,9999,5,1
2016,99,1,15,2,1,2,14,11,9999,5,1
2016,17,1,15,2,2,1,0,11,1999,5,7
2016,3,5,15,2,2,3,21,11,2013,5,4
2016,1,6,15,2,2,3,22,11,9999,5,4
2016,99,11,15,2,2,2,13,11,9999,5,99
2016,99,11,15,2,2,2,13,11,9999,5,99
2016,99,11,15,2,2,2,13,11,9999,5,99
2016,2,12,15,2,2,2,15,11,1995,5,6
2016,1,1,16,3,2,3,19,11,9999,5,12
2016,99,1,16,3,1,1,6,11,9999,5,16
2016,3,1,16,3,2,2,17,11,2016,5,4
2016,6,6,16,3,2,2,15,11,9999,5,1
2016,99,9,16,3,1,3,22,11,9999,5,1
2016,5,4,16,3,2,2,15,11,9999,5,4
2016,5,4,16,3,2,3,20,11,9999,5,4
2016,99,4,16,3,2,3,23,11,9999,5,4
2016,99,4,16,3,2,3,23,11,9999,5,4
2016,2,3,16,3,2,3,18,11,9999,5,5
2016,2,3,16,3,2,3,18,11,9999,5,5
2016,2,3,16,3,1,3,18,11,9999,5,5
2016,2,16,17,4,2,1,8,11,2016,5,3
2016,2,6,17,4,2,2,13,11,9999,5,4
2016,6,9,17,4,2,2,16,11,2013,5,3
2016,99,9,17,4,1,3,19,11,9999,5,1
2016,99,9,17,4,1,3,19,11,9999,5,1
2016,2,16,17,4,1,2,12,11,9999,5,5
2016,1,1,18,5,2,3,22,11,2010,5,4
2016,99,1,18,5,2,1,6,11,9999,5,2
2016,5,5,18,5,2,1,11,11,9999,5,4
2016,5,1,19,6,2,3,18,11,9999,5,4
2016,5,1,19,6,2,2,15,11,9999,5,4
2016,99,5,19,6,1,1,1,11,9999,5,99
2016,2,18,19,6,1,1,9,11,1998,5,6
2016,99,4,19,6,1,3,21,11,9999,5,99
2016,1,22,19,6,2,2,16,11,9999,5,4
2016,2,1,19,6,2,1,0,11,9999,5,1
2016,3,1,19,6,1,3,21,11,9999,5,99
2016,3,1,19,6,2,3,20,11,9999,5,4
2016,1,11,19,6,2,3,18,11,9999,5,4
2016,99,1,20,7,2,2,15,11,9999,5,99
2016,11,1,20,7,2,3,21,11,2002,5,1
2016,99,1,20,7,2,3,23,11,9999,5,99
2016,99,22,20,7,2,2,17,11,9999,5,99
2016,99,19,20,7,2,3,19,11,9999,5,99
2016,99,5,20,7,1,1,0,11,9999,5,99
2016,99,5,20,7,1,2,16,11,9999,5,99
2016,99,13,20,7,1,3,22,11,9999,5,99
2016,99,18,20,7,1,3,23,11,9999,5,99
2016,5,14,20,7,2,1,11,11,2004,5,2
2016,99,3,20,7,2,3,23,11,9999,5,99
2016,99,3,20,7,2,3,23,11,9999,5,99
2016,5,1,21,1,2,2,14,11,2013,5,4
2016,99,16,21,1,2,3,18,11,9999,5,99
2016,5,14,21,1,2,3,21,11,9999,5,4
2016,99,6,21,1,1,3,19,11,9999,5,99
2016,99,16,21,1,1,1,3,11,9999,5,99
2016,99,1,22,2,2,3,22,11,1984,5,12
2016,99,1,22,2,2,3,22,11,1984,5,12
2016,99,10,22,2,1,1,0,11,9999,5,99
2016,99,8,22,2,1,2,17,11,9999,5,99
2016,99,8,22,2,2,2,17,11,9999,5,99
2016,99,18,22,2,2,2,16,11,9999,5,18
2016,11,14,22,2,2,2,15,11,2015,5,3
2016,99,4,22,2,2,2,15,11,9999,5,99
2016,5,1,23,3,2,1,9,11,2008,5,4
2016,1,19,23,3,2,1,9,11,9999,5,4
2016,1,18,23,3,1,1,11,11,9999,5,6
2016,8,1,24,4,2,1,1,11,9999,5,4
2016,1,5,24,4,1,1,5,11,9999,5,5
2016,2,17,24,4,2,2,16,11,2002,5,3
2016,3,4,24,4,2,2,15,11,9999,5,3
2016,3,8,25,5,2,2,12,11,9999,5,3
2016,3,8,25,5,2,2,12,11,9999,5,3
2016,99,4,25,5,2,3,21,11,9999,5,12
2016,99,1,26,6,1,3,22,11,9999,5,1
2016,99,1,26,6,1,1,7,11,9999,5,3
2016,99,1,26,6,2,3,19,11,9999,5,4
2016,99,5,26,6,1,1,2,11,9999,5,1
2016,3,16,26,6,2,2,17,11,9999,5,11
2016,99,18,26,6,2,3,19,11,9999,5,4
2016,99,4,26,6,2,2,14,11,9999,5,3
2016,99,4,26,6,2,2,14,11,9999,5,3
2016,2,5,27,7,2,2,17,11,9999,5,6
2016,2,5,27,7,2,2,17,11,9999,5,6
2016,2,5,27,7,2,2,17,11,9999,5,6
2016,2,5,27,7,2,2,17,11,9999,5,6
2016,99,9,27,7,1,1,0,11,9999,5,1
2016,2,7,27,7,1,2,13,11,9999,5,5
2016,99,3,27,7,1,3,18,11,9999,5,1
2016,4,1,28,1,2,1,9,11,9999,5,1
2016,2,1,28,1,2,3,21,11,9999,5,1
2016,2,1,28,1,2,3,21,11,9999,5,1
2016,1,1,28,1,2,3,21,11,9999,5,12
2016,1,1,28,1,2,3,21,11,9999,5,12
2016,1,6,28,1,2,3,19,11,9999,5,4
2016,99,1,28,1,2,3,20,11,9999,5,1
2016,5,1,29,2,2,2,13,11,2012,5,4
2016,99,19,29,2,2,1,8,11,9999,5,4
2016,1,11,29,2,2,2,16,11,2016,5,4
2016,2,12,29,2,2,2,12,11,9999,5,4
2016,9,2,29,2,2,1,10,11,2005,5,2
2016,3,7,29,2,1,2,16,11,9999,5,2
2016,99,4,29,2,1,1,6,11,9999,5,7
2016,5,5,30,3,2,3,18,11,9999,5,2
2016,99,13,30,3,2,3,19,11,9999,5,8
2016,10,1,1,4,2,3,19,12,9999,5,3
2016,99,1,1,4,1,3,22,12,9999,5,3
2016,5,4,1,4,1,2,16,12,1990,5,3
2016,99,4,1,4,2,3,20,12,9999,5,12
2016,5,1,2,5,2,1,10,12,2016,5,4
2016,3,19,2,5,1,2,17,12,9999,5,3
2016,99,5,2,5,2,2,15,12,9999,5,4
2016,2,9,2,5,1,1,9,12,2008,5,9
2016,99,4,2,5,1,3,20,12,9999,5,5
2016,99,1,2,5,1,3,18,12,9999,5,99
2016,99,15,2,5,2,1,8,12,9999,5,99
2016,1,1,3,6,1,3,21,12,2013,5,1
2016,9,1,3,6,2,3,21,12,1994,5,1
2016,1,1,3,6,2,1,10,12,9999,5,4
2016,5,1,3,6,2,1,10,12,2013,5,4
2016,4,1,3,6,2,3,20,12,2012,5,1
2016,1,6,3,6,1,3,21,12,9999,5,1
2016,99,6,3,6,1,3,22,12,9999,5,99
2016,99,13,3,6,2,2,12,12,9999,5,99
2016,9,13,3,6,2,2,16,12,9999,5,3
2016,1,8,3,6,2,2,17,12,2016,5,14
2016,99,15,3,6,2,3,22,12,1988,5,3
2016,2,2,3,6,1,1,11,12,1985,5,3
2016,2,2,3,6,2,1,11,12,1985,5,3
2016,2,2,3,6,2,1,11,12,1985,5,3
2016,2,2,3,6,2,1,11,12,1985,5,3
2016,99,17,3,6,2,2,17,12,9999,5,4
2016,99,1,5,7,2,2,13,12,9999,5,4
2016,9,1,5,1,2,3,21,12,1998,5,1
2016,9,1,5,1,2,3,21,12,1998,5,1
2016,5,1,5,7,2,1,5,12,2016,5,2
2016,99,19,5,1,2,3,19,12,9999,5,99
2016,99,19,5,1,2,3,19,12,9999,5,99
2016,9,5,4,7,2,2,15,12,9999,5,1
2016,2,5,4,7,2,2,17,12,2006,5,3
2016,2,5,4,7,1,2,17,12,2006,5,3
2016,1,6,4,7,2,1,2,12,9999,5,4
2016,99,6,5,1,2,2,17,12,9999,5,1
2016,2,11,4,7,2,2,15,12,2012,5,1
2016,2,16,4,7,2,3,18,12,2015,5,11
2016,99,16,5,7,2,1,8,12,9999,5,99
2016,99,18,4,7,1,1,1,12,9999,5,99
2016,4,1,4,7,2,1,0,12,2003,5,1
2016,99,1,6,2,2,3,18,12,9999,5,99
2016,99,1,6,2,2,2,14,12,9999,5,99
2016,99,1,6,2,2,2,14,12,9999,5,99
2016,99,9,6,2,1,3,19,12,9999,5,99
2016,6,12,6,2,2,1,8,12,9999,5,3
2016,99,17,6,2,2,2,12,12,9999,5,99
2016,99,15,6,2,2,3,20,12,2009,5,4
2016,99,15,6,2,2,3,20,12,2009,5,4
2016,99,15,6,2,2,3,20,12,2009,5,4
2016,99,15,6,2,2,3,20,12,2009,5,4
2016,6,1,6,2,1,2,17,12,2003,5,12
2016,99,14,6,2,2,3,19,12,9999,5,99
2016,99,1,7,3,2,3,18,12,9999,5,1
2016,99,1,7,3,2,3,21,12,9999,5,1
2016,99,19,7,3,1,1,8,12,9999,5,99
2016,2,5,7,3,2,3,21,12,9999,5,4
2016,2,5,7,3,2,3,21,12,9999,5,4
2016,5,11,7,3,2,3,21,12,9999,5,4
2016,9,16,7,3,2,1,10,12,9999,5,4
2016,9,16,7,3,2,1,10,12,9999,5,4
2016,99,4,8,4,1,1,5,12,9999,5,99
2016,1,10,8,4,2,2,14,12,2016,5,4
2016,99,4,8,4,2,3,19,12,9999,5,99
2016,99,19,8,4,1,1,9,12,9999,5,4
2016,5,1,9,5,2,3,22,12,9999,5,3
2016,7,19,9,5,2,2,17,12,9999,5,4
2016,99,6,9,5,2,3,21,12,9999,5,4
2016,99,6,9,5,2,3,21,12,9999,5,4
2016,1,12,9,5,2,3,21,12,2017,5,14
2016,99,4,9,5,1,3,19,12,9999,5,1
2016,99,3,9,5,1,3,23,12,9999,5,99
2016,1,1,10,6,2,2,12,12,2012,5,4
2016,11,1,10,6,1,2,16,12,9999,5,2
2016,99,1,10,6,2,2,17,12,9999,5,4
2016,4,1,10,6,2,3,20,12,9999,5,1
2016,3,1,10,6,1,3,22,12,9999,5,1
2016,6,22,10,6,1,3,23,12,9999,5,1
2016,1,20,10,6,2,3,23,12,2015,5,4
2016,99,19,10,6,2,2,17,12,9999,5,3
2016,99,6,10,6,1,3,22,12,9999,5,1
2016,3,12,10,6,2,1,10,12,9999,5,1
2016,1,13,10,6,1,2,14,12,9999,5,4
2016,1,13,10,6,2,2,13,12,9999,5,5
2016,1,13,10,6,2,2,13,12,9999,5,5
2016,1,15,10,6,2,3,20,12,9999,5,1
2016,99,7,10,6,1,2,14,12,9999,5,1
2016,2,7,10,6,2,1,9,12,9999,5,5
2016,99,4,10,6,2,3,20,12,9999,5,1
2016,99,1,11,7,1,2,16,12,9999,5,1
2016,11,1,11,7,2,1,1,12,9999,5,1
2016,1,1,11,7,2,3,18,12,2016,5,4
2016,2,22,11,7,2,3,19,12,9999,5,9
2016,7,5,11,7,1,2,15,12,9999,5,5
2016,3,11,11,7,2,3,19,12,9999,5,3
2016,1,2,11,7,2,2,17,12,9999,5,4
2016,1,2,11,7,2,2,17,12,9999,5,4
2016,99,4,11,7,1,1,1,12,9999,5,4
2016,99,4,11,7,2,2,16,12,9999,5,3
2016,99,4,11,7,2,2,16,12,9999,5,3
2016,99,4,11,7,2,2,16,12,9999,5,3
2016,99,4,11,7,2,2,16,12,9999,5,3
2016,99,1,12,1,2,2,12,12,9999,5,1
2016,2,1,12,1,2,1,10,12,2006,5,5
2016,99,1,12,1,2,3,20,12,9999,5,1
2016,99,1,12,1,2,1,6,12,9999,5,1
2016,99,22,12,1,1,3,22,12,9999,5,1
2016,99,5,12,1,2,1,11,12,9999,5,4
2016,99,12,12,1,1,3,19,12,9999,5,99
2016,2,15,12,1,1,1,9,12,2008,5,12
2016,2,15,12,1,2,1,9,12,2008,5,12
2016,2,18,12,1,2,2,17,12,9999,5,3
2016,1,14,12,1,2,3,21,12,9999,5,1
2016,3,4,12,1,2,2,14,12,9999,5,4
2016,99,4,12,1,2,1,4,12,9999,5,5
2016,99,4,12,1,2,1,4,12,9999,5,5
2016,99,4,12,1,2,3,18,12,9999,5,2
2016,11,1,13,2,2,3,23,12,9999,5,1
2016,7,1,13,2,2,3,18,12,2014,5,4
2016,1,16,13,2,1,1,10,12,9999,5,1
2016,99,16,13,2,2,3,19,12,9999,5,99
2016,99,16,13,2,2,3,19,12,9999,5,99
2016,99,17,13,2,1,1,7,12,9999,5,1
2016,3,1,14,3,2,1,10,12,9999,5,1
2016,99,1,14,3,2,1,11,12,9999,5,1
2016,99,22,14,3,1,1,10,12,9999,5,1
2016,1,5,14,3,2,2,14,12,2002,5,4
2016,99,12,14,3,2,1,11,12,9999,5,1
2016,99,16,14,3,1,2,13,12,9999,5,1
2016,2,16,14,3,2,3,21,12,9999,5,2
2016,1,14,14,3,1,1,11,12,9999,5,4
2016,99,4,14,3,2,3,18,12,9999,5,1
2016,5,1,15,4,2,1,6,12,9999,5,12
2016,15,1,15,4,2,2,14,12,1997,5,12
2016,99,1,15,4,2,3,20,12,9999,5,4
